comment,star
"Đồng hồ đẹp lắm mn
Ban đầu ko biết chỉnh giờ xog lên YouTube ngta chỉ cho mk vậy là biết hehehhehe:))
Ảnh và vid chỉ mà tính chất nhận xu",5
BƯng jsjzjxaittissoydouoydsyoyeeoyeoyotsyotttoottoatzptpz,5
"Đã mua ở shop này nhiều lần, rất ưng ý nên k mói nhiều......................",5
", nếu nhà bạn có cả hai tùy bạn chọn.

Bước 4: Khi tivi yêu cầu chọn ""Loại kênh"" > Chọn ""Digital & Analog""

￼

Bước 5: Bạn chọn ""Quét"" sau đó tivi sẽ tiến hành dò kênh mới.


",5
"Đồng hồ xinh 
Giao đúng , đủ mẫu
Giao hàng nhanh hơn momg đợi dù là shop nước ngoài 
Sẽ ủng hộ tiếp 
Cảm ơn shop
Fnytcbmnjjjjjktdc mmjeeqscjkoirww kfsyi là một v",5
Hàng giao đầy đủ. Đồng hồ giá rẻ nhưng rất ok,5
"Sr video k lq, hàng quốc tế, có hàng sau 8 ngày, đồng hồ chỉ đeo chơi chứ k coi giờ đc lâu, mn lên youtube search cách chỉnh giờ, túi đẹp, vải chắc, mascara dễ trôi, còn lại chưa thử. Cảm ơn vì dịch vụ tốt",5
Lần trc đã mua 1lần rất ưng và đẹp nên tiếp tục ủng hộ shop tiếp 👍đáng mua và rẻ nha,5
"Mình đặt chừng này cái mà giao có 3 cái.
Nt thì bảo chụp gửi, gửi xong k thấy rep lại.
Nhưng rẻ quá nên thôi 🤔 đồng hồ mn nên mua nha, chỉnh giờ lên youtube xem hihi",5
Nhận hàng đủ số lượng. Tuy nhiên bộ phận giao hàng chuyên gia rạch hàng. Không bao giờ nhận được kiện nguyên. ,5
"Giao hàng nhanh, shop đóng gói cẩn thận … ủng hộ shop vào lần sau",5
"Hàng đẹp, gói cẩn thận, mua lần 2, lần này kh bị thiếu hàng như lần trước, vẫn rất là chất lượng",5
"Lần thứ 2 mua của shop, nhưng shop giao thiếu 2 cái, tuy nhiên shop đã hoàn lại tiền cho rồi. Ncnxbsbbsbxbcjfhshsbbababfjfjcjjdjfncjjdjdjdnjdjdjdjfjcjcjfjsbc",5
"Đỉnh luôn. Đây là lần t2 mua hàng của shop. Shop giao đủ đồ, đúng đồ và khá nhanh nữa. Đồ siêu cute. Chì kẻ mày bao đẹp nha. Mình chỉ buồn vì phấn mắt đánh ko ăn 1 chút nào và bút kẻ mắt cũng vậy. Hơi củ chuối nhưng với giá tiền đó thì mình cũng xem như 1 trải nghiệm thôi. Lần sau vẫn sẽ ủng hộ shop",5
Kh hocohck gictixitxitxiy. Nctict8x47s64sp3s3 khxr7zt7ztxitxickhvljbkl jlbpjvouvovovovohvjl,5
Tyhhggggghhhhjjdjfkkgkjgjgjgjgjjkckcjcjfkkkkdjdjdjdjdj,5
"Đồng hồ xịn xò lắm nha udbhxbdbdndndn
Giao hàng nc ngoài nên khá là lâu ",5
Chất lượng sản phẩm rất tuyệt vời. Đóng gói sản phẩm rất đẹp và chắc chắn. Đông hồ rất đẹp. Rất đáng tiền,5
"Hàng đẹp, gói cẩn thận, giao hàng nhanh, đủ hàng, ưng lắm luôn ",5
"20. Success always comes to those who dare to act and seldom comes close to those who are too coward to take the consequences. – Jawaharlal Nehru
Thành công luôn đến với những người dám hành động và ít khi đến gần những người hèn nhát không dám chấp nhận hậu quả",5
I got a invite by my neighbor to attend their son birthday party last Saturday evening evening Directions Dash and party,5
"Hàng đẹp, gói cẩn thận, giao hàng nhanh, đủ hàng, ưng lắm luôn ",5
"Hàng đẹp, gói cẩn thận, giao hàng nhanh, đủ hàng, ưng lắm luôn ",5
"Hàng đẹp, gói cẩn thận, giao hàng nhanh, đủ hàng, ưng lắm luôn ",5
"Hàng của shop siêu đẹp mình rất ưng ý, với giá như vậy quá ổn luôn,mọi người yên tâm đặt hàng bên shop nhé,shop gói hàng kĩ đẹp lắm, cảm ơn shop nhé, mình đã quay cận cảnh đồng hồ rồi nha gửi tặng shop nhé 😄😄",5
Ok ooooooooooooooooooooooooooooooooooookkkwjwjwjjwjwjwjw,5
Hàng ok ạ jaiaiskndnzjxkkdkdkwkwkwkqkkwkxkxncjncncnxnnxjdkwkwkwkjejdjfnfnjfjxjckckckdikejdjxjxjxjekkwkwkwkskd,5
xịn xò óoooooooooooooooooooooooooooooooooooooooooooooo,5
óooooooooooooooooooooooooooooooooooooooooooooooooo,5
"Sản phẩm ok,tốt
Giao hàng cực chậm
Mún mua gì nên đặt sớm,nếu k sẽ phải đợi rất lâu",5
"Hàng nhận y hình! Màu sắc đẹp,chắc chắn! K biết pin dùng có đc lâu k và nếu hết pin thì thay ntn!",5
ỤdjdjfjdjdhxbcbvnvngjhgtfydraraareqqrtwuryiouougjfjchfufdyhdfhgjjhhgffghgfdscbvknklkiytđghcbkjgudýudkffkjđgdtdýýidifjjfnvnvbvgghjhhittdarufogjghchchcỤdjdjfjdjdhxbcbvnvngjhgtfydraraareqqrtwuryiouougjfjchfufdyhdfhgjjhhgffghgfdscbvknklkiytđghcbkjgudýudkffkjđgdtdýýidifjjfnvnvbvgghjhhittdarufogjghchchcdn,5
"Lần thứ 3 mua hàng. Sản phẩm ok,giao hàng khá lâu. Sẽ ủng hộ lần sau",5
"Giao hàng nhanh chóng đóng gói kĩ lưỡng 
Giá thành hợp lý 
Sản phẩm cutee lắm mn ơi",5
Jsbdbfjfjnennxifnifjfurbxjedjfdjrrjrrjrnưrifưnfkrnrnrnbt,5
Jejdngngngnynnnkndjjdifififififiigiggbgnfnfktkgktkt,5
"Tốt, đáng tiền, rẻ,nkakananamanaddjhejw djjendjdnd. Djskwndbckd. Dksksnbd",5
Như hình. Đẹp. Nhg hơi khó chỉnh giờ. Dây nhựa hơi cứng. ........ ,5
This very cute cute but is very difficult you use at like I like it OKLAHOMA ,5
Tonbbbnnbnbnbbbbbvvvbbbnnnnnnnnnb. Nnnnnnnnnnnnnnnnnnnnn,5
"Giá rẻ, đẹp tuy hơi xước nhưng k sao vẫn đẹp 😍😍.......................................... Ok nên mua nhé",5
"Hàng oke
Llllllllllllll
Mng nên muaaaaaaaa
Nnnkvxchjkjbkj
Hơi lâu tại hàng nước ngoài",5
"Mua đồng hồ bên shop lần 2 rồi mà vẫn ngol bổ rẻ y như lần đầu mua ý 🥺🥺 đồng hồ xink lắm, xài được mà giá cũng rẻ oeoee 🥺💖🤲💦",5
Jhfhdbbdjdjdjdhsjbdbdb tốt đáng tiền jdjsjjesj rẻ giao đu gs hạn ,5
Đẹp dễ thương mỗi tội mình chưa biết cách chỉnh giờ🤣 giá ổn lắm,5
Thiếu 1 cái đồng hồ màu đen 😠makakndnsnansbnnxndndbnxnndndnxnx,5
Chất lượng sản phẩm rất tốt phù hợp với giá tiền sẽ ủng hộ shop nhiều hơn nữa ,5
Chất lượng sản phẩm rất tốt phù hợp với giá tiền sẽ ủng hộ shop nhiều hơn nữa ,5
"Đồng hồ đẹp. Mới đầu mình cứ sợ mua về chỉnh giờ không được nhưng cứ bấm bấm 1 hồi thì cũng chỉnh được, không quá khó",5
"Đồng hồ đẹp, không biết có thay pin được không, chỉnh được giờ và ngày tháng. Nhìn rất ok. Còn độ bền thì để thời gian trả lời.",5
"Hàng đẹp, lần trứơc mua rất ưng ý lần này cũng vậy giá cả ok , đáng mua ",5
"""Nếu Bạn Giỏi Thứ Gì Thì Đừng Bao Giờ Làm Nó Miễn Phí ứng dụng đọc truyện song ngữ anh việt Chúng ta mất 4 năm cấp 2 để kì vọng vào 3 năm học cấp 3.
Chúng ta mất 3 năm cấp 3 để khát khao về 4 năm đại học.
Chúng ta mất 4 năm đại học để nhớ về 7 năm trung học.
Cuối cùng, chu",5
"lần này là mình không ưng với shop tí nào , mình mua 3 chiếc đồng hồ shop chỉ giao cho mình 2 cái 
đây là lần thứ 3 mình mua hàng ở shop. Hai lần trước hàng rất đẹp về đủ nhưng không hiểu sao lần này shop lại giao thiếu cho mình được 
Hơi thất vọng",5
Đẹp kkkkkkkkkkkkkkknfndnnddxxbfbdbndjdndjdjsjsjjdjdkd,5
"Sịn cực luôn ạ. Hàng về ngoài mong đợi. Lại còn nhanh nữa. Tưởng phải 15 hôm mới về cơ. 
Săn đc hôm sale lên giá cả cũng rẻ. Nên mua mn ạ",5
"Đồng hồ đẹp , giao hơi lâu . nậkakakakakmnbbjjjkkjjjjjjkmkmmm",5
"Đồng hồ rất đẹp, xịn xò full sao nhé mọi người. Chắc chắn không uổng tiền khi mua đâu",5
👌🏻👌🏻👌🏻👌🏻👌🏻👌🏻👌🏻👌🏻👌🏻👌🏻👌🏻👌🏻👌🏻👌🏻👌🏻👌🏻👌🏻👌🏻👌🏻👌🏻👌🏻👌🏻👌🏻👌🏻👌🏻👌🏻,5
Sản phẩm tốt chất lượng cao a còng gờ mai chấm com hihoha kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk,5
fhkkijgfddffghjiooiiyttđcvhjnjkjjjjjjhhhhhhhhhhhhhhh,5
"Đồ cực xinh luôn nha mọi người ơi, giao hàng cũng nhanh lắm ý, gói hàng chắn chắn lắm nha nói chung quá ưng ( hình ảnh + video mang tính chất nhận xu)",5
"""Chúng ta của hiện tại, em dành cả thanh xuân cho anh. Anh dành cả thanh xuân cho em. Chúng ta dành cả thanh xuân cho nhau mà không hề nghĩ suy. Gặp nhau là duyên phận, xa nhau cũng là duyên phận. Chẳng ai biết tương lai sau này. Dù sau này có nhau hay không thể bên nhau cũng đừng quên rằng, chúng t",5
"sản phẩm rất tuyện giá rẻ , hàng giao nhanh đóng gói kỹ càng , sẽ ủng hộ shop nhiều nhiều",5
Hàng sài rất oke . Mặc dù là ship quốc tế nhưng ship về nhanh lắm nha mn . Cảm ứng cx tốt. Còn hình thì rất xinh và giống mẫu shop đưa . Nói chung là cho shop 5⭐️⭐️⭐️⭐️⭐️ và vẫn sẽ ủng hộ tiếp . Lúc đưa hàng về bn nào ko biết chỉnh lại giờ thì lên YouTube ghi là cách chỉnh giờ cho đồnh hồ zogo là ra,5
"Hàng rất đẹp so với tưởng tượng , thời gian giao hàng lâu nhưng rất đáng vì tất cả hàng đều đẹp xinh , xịn nữa . Sẽ tiếp tục ủng hộ shop . Rất đánh tiền.",5
Đồng hồ đẹp mở nhnh cài đặt giờ trước luôn khỏi chỉnh nói chungg ẹp,5
Đồng hồ dễ thương có điều không biết làm sao để chỉnh thời gian lại cho đúng. ,5
"Có nt hỏi shop cách chỉnh giờ nhưng shop kh trả lời nên tự lên mạng mò cách chỉnh. Dây màu hồng nhìn xinh lắm, mặt thú rõ nét, kh bị nổi với mấy bạn da đen, cảm ứng nhạy, đeo cho vui coi giờ oki chống nước thì chưa biết",5
"Đồng hồ đẹp , giao đúng mẫu mình chọn nhưng mà mặt đồng hồ rất dễ rớt luôn . Nhưng dù sao với giá thành như vậy thì cũng oke r",5
Video ngắn quá k thêm được bùn gkeeeeee !!! Và đặc biệt đồng hồ xinh ngất ,5
Dong ho re ma rat xin xò (灬º‿º灬)♡(｡・//ε//・｡)ෆ╹ .̮ ╹ෆ đeo vài lần rớt mẹ con icon thật tuyệt ♡(> ਊ <)♡♥╣[-_-]╠♥♡(> ਊ <)♡♡(> ਊ <)♡,5
Mình rất thích đồ của shop . Tất cả đều xịn xò mà giao nhanh lại rẻ đẹp . Chú shipper siu thân thiện nữa . Thanks youuuuuuuuuuu,5
"Chống nước được thiệt nha mọi người, nước biển cũng oke luôn nha mỗi tội cảm ứng vs mặt nước nên bị lệch giờ chú ý là được",5
"Chất lượng sản phẩm tốt, đóng gói sản phẩm chắc chắn, đáng tiền!",5
Thank shop rất hoàn hảo tuyệt vời ơ mây dinh gút chóp shop ahihihihijihihi,5
Thời gian giao hàng lâu hơn dự kiến rất nhiều còn sp thì bung mặt đồng hồ ra rồi. Chả bt còn chống nc đc ko nx. Phải đắn keo vào mới đc😕. Chất lượng thì vẫn rất là ok nhek,5
"Chất lượng sản phẩm tuyệt vời, ở bên nước ngoài nên giao hàng khá chậm thôi, còn lại thì ok hết nha",5
"Chất lượng sản phẩm tuyệt vời, ở bên nước ngoài nên giao hàng khá chậm thôi, còn lại thì ok hết nha",5
Đồng hồ về y hình nha.sr vì video k lq :)). Mình săn đk sale nên giá rẻ hơn.shop bọc hàng cẩn thận. vì là hàng qte nên giao lâu hơn bthg mình đặt 15days mới có.đáng mua nha,5
"Quá là xịn xò, y chang hình, mình rất đánh giá cao những shop như vầy, mình mua linh tinh nhiều thứ nhưng shop gửi k sót cái nào, hàng còn y hình nữa chứ, sẽ ủng hộ dài dài",5
Hxnfndndjcnfndmkdkndnncjdndndjcindmdkdmdmdmdngjjgnmnjdndnjkcfmfckmmdkfd,5
"Thời gian giao hàng hơi lâu. Đồng hồ chỉnh dễ dàng, xịn xò. Giá lại rẻ 32k. Quá dễ thương cho 1 chiếc đồng hồ. ",5
Đồng hồ ok lắm nha Đang mua (video không liên quan lắm! )giá tiền ok-.-,5
"Đồng hồ xinh lắm mọi người, chạy ok, mùi cao sự hơi hắc xíu nhưng chỉ một tí là bay mùi, màu lên đẹp, ship quốc tế và dính tết nên hơi lâu, nói chung là đáng mua nhé ",5
"Cảm ứng ổn
Giá rẻ
Dể thương
Độ bền thì hên xui may rủi :)))
Mua cho con chơi nên cũg ko hi dọg j nhiềo",5
Giá rẻ xịn giao hàng nhanh sau sẽ ugr hộ shopp tiếp ahjjjjjjjjjjj,5
"Mua hàng của shop lần thứ 3 rồi cực xinh luôn ạ
Hàng rẻ nữa 😍😘😘",5
"Xài cũng uki, rẻ nên hong đòi hỏi gì. Chỉ là hong thấy chuyển ngày, giờ thì chạy hơi nhanh. Để xem như nào :(((",5
Giao hàng hơi lâu đồng hồ rẻ và đẹp nhưng chỉnh hơi khó,5
"Mình mua nhưng không hiểu sao lại không bật lên được
Cảm thấy thật thất vọng về shop khi mua hàng lần này=((
Aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa",5
Xinh xỉu lunnnn mọi người lên youtube search cách chỉnh đồng hồ zgo disney là ra á,5
"Fedd back có giá trị nhận xu ạ
Mn muốn có những đôi giày chất lượng mà giá lại ok thì có thể ib mình qua zalo với ạ :
0393237770
Xin cảm ơn ạ",5
"dep lam shop a, nhung ship lau qua. Dung san pham dung mau 👍🏻👍🏻👍🏻✨",5
Giao đủ đồ. Đúng mẫu . Đóng gói chắc chắn . Giao từ nc ngoài về nên đợi hơi lâu,5
"Chất lượng sản phẩm tuyệt vời
Đóng gói sản phẩm rất đẹp và chắc chắn
Shop phục vụ rất tốt
Rất đáng tiền 
Thời gian giao hàng rất nhanh",5
Shop giao hàng tốt đóng gói kĩ lưỡng sản phảm mốt em sẽ ủng hộ shop tiếp,5
Hàng OK kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk,5
"Ok nhó các bác 
Giao hàng ôk mọi thứ ok 
Có điều là hàng đẹp mà chất lượng nữa nhó
Ai muốn chỉnh đồng hồ ib mình nhó",5
Sản phẩm rất đẹp tuyệt vời xài rất tốt nếu có cần sẽ mua lại lần nữa ,5
Đẹp lắm ạ kéokckdkdkqlkdnvkdkwkejvokwkdkspfnkfodncjfjcncnckkwndjwodncodmwpwovuctiwjwnfoekqllckvjdoqlmdkvkvmvldlqmodkckcpflfkvkkfkmekkdnckckdnskskxckmcvijdmslwkdnckckdmwnpqpqovihqndkfprprhkvnfkepwmee,5
"2-3 tuần trước, mình mua cap 2m và có đánh giá 3 sao về việc sạc chậm, shop có phản ánh lại qua tin nhắn là cap dài 2m sẽ sạc chậm và mình có thể mua loại 1m để sạc nhanh. Mình ok và mua loại 1m để sạc nhanh nhưng không, mình sạc thử với củ sạc nhanh cho 2 loại cap thì thấy như nhau, sạc cực chậm.",1
"Sạc đc nhg sp có thể bị lỗi hay j đó. Mình sạc cả ngày mới đc 50% cắm dây vào thì cx k có hiện tia sét đã nhận sạc. Hơi tốn tiền cho e này, còn dây sạc thì ok.
P/s: h/a chỉ mang tc minh họa để nhận xu",1
Thân gửi Topk. Tôi rất là k hài lòng về sản phẩm gây nguy hiểm chết ng. Gửi yêu cầu trả hàng nhưng bị từ chối. Mọi người mua sạc thì né ra nhé. Không lại tiền mất tật mang,1
Chất lượng kém sử dụng tí đã nóng máy không tốt cho máy mn đừng mua (h/a chủ mang tính chất nhận xu),1
Hẹn giao trước ngày 31/12 và hôm nay là ngày 13/1 :)) vkl ạ gần 1 tháng mới nhận được hàng (do mình yêu cầu trả hàng hoàn tiền thì mớ bắt đầu tìm đơn của mình để ship). Còn không biết dây sạc có bên hay không nói chung là không có lần sau nữa vì bỏ tiền ra mà mang bực vào người thì nên tránh!!!,1
"sản phẩm k đúng với mình đặt
mình đặt chân iphone mà lại ship cho mình chân nokia",1
Mình fai chỉnh đánh giá lại. Đã mua 1 lần dây sạc 3 đầu ra. Mua lại ngày 18.11 nay mới đc 9.12 dây đã hư. Ko vào điện được. Chất lượng lần này bao dỏm luôn 😭😭😔,1
Không sạc được. Nhỡ bấm nhận hàng rồi k trả lại được. Chán 😭😭😭😭,1
"(TB) Tang 15.000d vao TKC khi soan TVN gui 9588, Mien Cuoc 3G/4G truy cap ung dung MyTV, xem truyen hinh HD + VOD khong gioi han tren dien thoai tai mytv.com.vn/tai-ve, +tien sau 6 ngay su dung DV. Gia cuoc 3000d/ngay. CSKH 18001166 (0d). Tran trong.",1
Đầu cáp xạc cực nóng. Phản hồi shop không phải hồi lại. Giá rẻ => chất lượng kém,1
"Giao hàng siêu chậm, dịch vụ người bán quá chán, nhắn tin shop nhiều mà shop k rep lại 1 câu. Nói chung là quá thất vọng.",1
"Bảo sao sạc cứ bị lỏng thì ra là đầu sạc bị ngắn hơn so với các sạc khác, mình xem bình luận thấy đầu sạc mọi người ok mà sao mình vớ phải cái đầu sạc ngắn cũn, sạc không được lỏng ra lỏng vào
Giá rẻ nên cho 2 sao
Đã cho 2 sao rồi nhưng hsau mới nhận ra cứ sạc cái sạc này thì máy bị sập nguồn",1
"rất rất thất vọng về sản phẩm này, nhận được hàng như này, báo shop nhưng shop không thèm trả lời.",1
"Chất lượng kém ,lỏng lẻo, ko an toàn , không đáng mua,  dễ hỏng.",1
dây sạc rất dởm luôn khuyên mn không nên mua giá nào chất lượng đấy thôi mọi người ạ sạc lúc nhận lúc không lúc nhận sạc còn có khi tuột pin chớ không tăng.MN ĐỪNG XEM ĐÂY LÀ SHOPPEE MALL MÀ ĐỂ BỊ DỤ MUA ĐỒ LỞM!!!!!!!!!!,1
"Dây ngắn, mau hư, sạc không vào, chỉnh 1 lúc mới được",1
Sạc được một thời gian thì ko vào pin nữa thật sự ko nên mua khuyên chân tình ko nên mua những hãng ko có tên tuổi này mà chất lượng còn kém mang tiếng shopee mall mà để sạc ko sạc được quá là kém,1
"đầu sạc dành cho ip ko vừa thấy đánh giá 5 sao nhiều nên mik cx mua thử nhưng quá thất vongj dù 39k ko là bn nhưng cx phải sài đc 4,5 làn chớ lần này ko dùng đc 1 lần nào lun",1
"Dây sạc đúng với miêu tả , dây hơi ngắn dùng chưa đc 1 tháng thì hỏng :(( lần đầu cx là lần cuối mua ở shop",1
"Sạc được 2-3 lần đã chập chờn lúc vào lúc không, không phù hợp với giá tiền, quên không chụp ảnh",1
"29,000đ thì sau 29 ngày hỏng. Mới đầu dùng đã thấy giắc cắm lỏng nhưng vẫn vào điện, sau 1 tháng cắm đi cắm lại ko hề vài điện. Hàng chờ thì lâu, giá rẻ như chất lượng vậy",1
Mua về 2 cap nhưng cả 2 cap đều không xài được. Hỏi chấm luônu,1
Dây cáp sạc nhanh AN10 không sạc được dù đã làm đủ mọi cách . Đã nhắn tin cho shop nhưng không nhận lại được phản hồi chính đáng và không được giải quyết. Mong shop hãy liên lạc lại với mình để đổi lại hàng,1
"Dây sạc lightning dòng thấp
Max 1,5A
Có khi còn 0,8A",1
Sạc không sạc được . Thất vọng,1
Hình ảnh mang tính chất nhận xu,1
Cắm vào không nhận sạc nha mấy bạn....trong khi 2 cái dây khác của mình vẫn sạc bình thường....,1
Đợi đúng gần 1 tháng mới nhận được hàng lâu quá mua luôn cái khác rồiii,1
"Sạc rất kém. Lần đầu sạc dô, những lần sau sạc 5p tự ngắt quãng, sạc chậm. Rất không hài lòng.",1
"Thất vọng
Sai lầm vì bản thân không đọc kĩ trước khi mua
Dây ngắn cũn cỡn mà với giá này thì quá chát",1
"Mua về xài đúng 1 lần hư luôn 
Xin vĩnh biệt cụ 
Phí tiền",1
So tốt nhưng giao quá lâu,1
Dây nhìn đẹp nhưng dùng 1 thời gian nó nhanh bị hỏng cắm sạc k vào,1
KHÔNG NÊN MUA HÀNG CỦA SHOP. MÌNH ĐẶT 3 MÓN THÌ CHỈ GIAO 2 MÓN VÀ MÌNH ĐÃ PHẢN HỒI HƠN 1 THÁNG NAY SHOP CHƯA PHẢN HỒI LẠI HAY GỬI LẠI HÀNG THIẾU SÓT CHO MÌNH. ĐỪNG ĐỂ BỊ SHOP LỪA,1
Dây sạc như này không biết phải sử dụng sao luôn . Trong mùa dịch không ra ngoài mua được đặt trên Shopee ai ngờ không ra sao hết 😢😢😢,1
I odered grey and you give me a purple??? And it only work with 1 side. If i change the side with “topk” above i wouldn’t charge.,1
"cáp sạch nhanh nhưng sạc lại không nhanh
 thất vọng",1
"dây ngắn vl luonn🙂
khhhjhhjhgbbvbghgfbcghfghcbhfghghvvfhbffbbgghhggnbgbvhhgfhbvfjbhgbchhc",1
"Giao hàng không đúng
Mua cái này bán cái kia 
Mua dây sạc iPhone",1
Shop gửi nhầm sạc .  Mình đặt đây sạc iPhone mà sao lại …,1
"Một dây sạc ko dùng đc
Nhắn phản hồi cho shop nhưng shop ko giải quyết luôn",1
"Ngon đó nhưng mấy người khác sẽ xem 1 sao trước nên t đi trước 1 bước nha
Chúc shop may mắn",1
2 phụ kiện mang về đều không dùng được dây sạc thì không phải của Iphone củ sạc thì cắm điện không vào vận chuyển thì lâu hơn 1 tuần mới có hàng. Mọi người lưu ý khi mua hàng ở đây!!!,1
Ghi sạc nhanh 3.0 nhưng khi kiểm tra thì dây sạc không hỗ trợ sạc nhanh,1
Sạc tệ,1
Đặt dây m5 mà giao m2,1
Chán,1
Mua về không dùng được Mua về không dùng được,1
Dây khong sạc được  liên hệ shop ko trả lời,1
Lúc sạc bị nóng dây,1
"dây sạc chả sạc được mua vì lần trước mua cũng sạc nhanh nma lần này dây bị lỗi rồi , shop khong ktra hàng trước khi giao",1
"Giao đúng màu nhưng quá ngắn sạc không vào điện
Shop có đền bù không
Mình định trả hàng hoàn tiền nhưng có vẻ rách việc vid shop ở nước ngoài",1
"Lấy hàng hồi 30.12 mà sử dụg tới nay (13.01) đã hư ,ko đáng chút nào",1
"Mới xài 1 ngày hư, đặt dây 2m gửi về dây 1m, kém chất lượng.",1
"Dây sạc micro usn lần này mua lúc sale rẻ mà xài kém chất lượng quá shop ơi. Sạc lỏng lẻo không vào pin, thử hết 2 3 cái đt vẫn ko vào hic",1
Lúc sạc vào và có lúc sạc ko vào lúc đầu nó bị mình cứ tưởng là ổ điện lỏng cắm ko vào điện thì mình ổ cắm nào cx ko đc. mà có khi mình ấn cáp sạc rất mạnh nó vào xong lại ngắt mình dùng có 2 tuần nó bị vậy sp làm mình thất vọng,1
Mình đặt đây sạc ip giao dây ss về để thắt cổ à shop. Bán đúng k thì thôi đi :))),1
Sạc nhanh mà gắn sạc 5s sau tự ngắt điện không sạc được. Đừng mua chi phí tiền mà còn tốn công đợi lâu ,1
Hàng dùng tốt dây đẹp mỗi tội giao hơi lâu sẽ ủng hộ shop nhiều lần nữa nhưng định cho 5 sao thì chợt nhớ ra 5 sao là cờ trung quốc còn 1 sao mới là việt nam nên sorry shop nhe:)),1
dây không phải sạc nhanh.,1
"Thật sự ko hài lòng về sản phẩm của shop. E đã mua và dùng đc hơn 1 tháng rồi và bây giờ sạc đã bị hư và ko lên % pin. Mọi người nếu muốn sạc sử dụng lâu dài thì hãy ra các cửa tiệm phụ kiện cho máy đthoai chứ đừng mua hàng nươc ngoài nữa, mất công đợi 1 tuần liền và mất tiền mua để  nhận sản phẩm n",1
Mua hàng sài chưa dc 1 tuần thì cắm ko vô nz ..quá bùn,1
"Sạc được vài ngày thì hong vào , thấy top 1 bán chạy mà hàng dị thì chịu",1
"Không sài được,cskh quá tệ , nhăn tin với shop rất tốn thời gian mọi người đừng nen mua",1
"Dây sạc bị hỏng, cáp chập chờn.",1
"Sản phẩm mới nhận thì oke còn mik mún nói là bên giao hàng,2 lần r lần mik phải ra tại chỗ lấy chứ shipper giao cứ viện cớ này kia nếu k cần dùng gấp chắc để nó đem trả lại lun đấy quạo thật sự",1
Sạc 5 giờ mà k đầy pin trong khi vẫn hiện sạc nhanh,1
Dây sạc này dởm nên xài nhanh hỏng lắm ae cân nhăc,1
"Hàng đẹp nhưng sài 1 tuần là dây sạc chập chờn , k dô điện",1
Sản phẩm chất lượng kém. Dùng được 15 ngày cap sạc đã hỏng,1
Dây ngắn cực,1
Như cái lồn đặt iphone về samsung 😃,1
giao lâu quá,1
Giao hàng thiếu !!!!,1
"1 tháng mới nhận dc hàng, lâu vcc ấ jajajjnjaiaj ạnaiaoomanNa",1
"Fu*k Ch*na
Bad micro usb",1
Chưa nhận được hàng,1
Hàng dở sài vài ngày hư,1
"sản phẩm cực tệ, sạc 2 tiếng ko nổi 10%",1
Sạc có tí mà nó nóng thôi rồi,1
Chẳng ra làm sao,1
Không nhận đc hàng shop làm ăn kiểu gì,1
"Đặt 1m mà shop lại giao 50cm 
Dỗi",1
Bình thường,1
Ko sạc nhanh như quảng cáo,1
"Sạc đúng 1 lần, sau đó sạc không được nữa..",1
"Sản phẩm không đúng không phải cáp sạc iPhone
",1
Giao hàng khá lâu .Sạc siêu chậm cân nhắc,1
Dây qua ngắn,1
Bịp,1
ko dùng đc,1
Cơ mà mới mua đc hai ngày thì ko sạc được nữa,1
Mua dây sạc iphone lại giao samsung,1
sac ko nhanh. đầu cáp nóng. ko tốt,1
Dây dễ hỏng,1
Hàng ship về mất 15 ngày. Chờ lâu,1
Hoàn xu của t nên t cho 1 sao,1
Dùng dc 1 tuần là hỏng,1
Dùng chưa đc bao lâu đã hỏnggg 🙃,1
Sạc dùng dc đúng 3 ngày thì sạc k được nữa :(,1
Giao không đúng dây sạc,1
Sạc vài hôm ko thì ko thấy vào điện nx,1
Sạc ko vaod đien😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡,1
"Đặt giây iphone lại  giao samsung . shop quá tâm lí rồi  


hụwjwjwjejwjwhehwhhehehejehehehhehehehehehehehehehehhehehehehehejejejeejje",1
"Dây xạc hở điện
Xạc mãi không lên pin",1
hỏng hỏng hỏngaahỏng hỏng hỏngaahỏng hỏng hỏngaahỏng hỏng hỏngaahỏng hỏng hỏngaahỏng hỏng hỏngaahỏng hỏng hỏngaahỏng hỏng hỏngaahỏng hỏng hỏngaahỏng hỏng hỏngaahỏng hỏng hỏngaahỏng hỏng hỏngaahỏng hỏng hỏngaahỏng hỏng hỏngaahỏng hỏng hỏngaahỏng hỏng hỏngaahỏng hỏng hỏngaahỏng hỏng hỏngaahỏng hỏng hỏ,1
💩,1
Không hỗ trợ QC 3.0 như mô tả,1
giao sai hàng. hàng kém chất lượng,1
